id,brd,src,chnl,tact_id,cpgn_id,cpgn,act_nm,act_dt,ta,indc,trans_id,cntt_id,cntt_nm,subj_ln,url,devc_nm,aset_id,suggestion_id,email,act_cnt,src_chnl_nm,src_act_nm,src_devc_nm,src_brd_nm,npi,sub_chnl,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10
7545,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7546,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7547,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,VsdtdEBWTFAGzrPaVQcmfEGXGashsvfMAwusKhsRRhpJLQpEtPFRBEdNDNZaWOfgIqYysWlKfzGuvlXiszXZIZpTzghfcMnUAierUsywXldOxTRMYmSd,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7548,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,IbzzNfjOPgiJWvHbBfLOamOUkOPExijnmRRXyBLxflZqXufuzxsSsAUkbUIzFTIysOZlFbjKLjMVoAMOMiHzOHsRkfxEKAdkWtktsXAyMkDVpovAlwxIJAUZu,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7549,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,ySbrAycJAbQKqcIeakFrsVTHdsfckTIWWjQbpmMxfdcJzixRirdOTbZEZgLXOVUULcUGJyZKChFKSsqWfOtnUeoNIcKJbRYjrmvCXXctQrKlSlNghUduYtVr,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7550,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,ySbrAycJAbQKqcIeakFrsVTHdsfckTIWWjQbpmMxfdcJzixRirdOTbZEZgLXOVUULcUGJyZKChFKSsqWfOtnUeoNIcKJbRYjrmvCXXctQrKlSlNghUduYtVr,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7551,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7552,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7553,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,bVuSMfNqPvCOSVKWHowqBMpFYatCKQJgRQcwUtLyEjYosAfWTgrmeoJrZYwGymUajxMTOWfFcyWDqXOVXMOauQhHjHjUlpMBRDRRlVohpSyyttniwSdkydeomnx,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7554,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,CLICK,09/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,https://nym1-ib.adnxs.com/click2?e=wqT_3QKjAfBDowAAAAMAxBkFAQjzgaC9BhDDmprjlY7QrQQYg4rF-YKdpr82IJ_zsQ0ogm4wnlo4AkDSiYWXAkj976EBUABaA1VTRGIBBfBaaKwCcNgEeOGjxQGAAZO8BYgBAZABApgBBaABAqkByvexmj3JE0CxAZqZmZmZmQ1AuQEAAACgR-ERQMEBVBLI2wDiDkDJAaO0N_jCpBRA2AEA4AEA8AGvRPgBAA../s=723e2a912f7367bf261c8102f0b1ac73f2062350/bcr=AAAAAAAA8D8=/cnd=!Qhv8pQiUq4QeENKJhZcCGP3voQEgACgAMQAAAAAAAAAAOglOWU0yOjQ5ODJAwEhJAAAAAAAA8D9RAAAAAAAAAABZAAAAAAAAAABhuB6F61G4rj9pAAAAAAAAAABxAAAAAACAGkB4AIIBHwiNuCUQBRgBIgNVU0QpAAAAAAAA8D8xAAAAAAAALkCJAQAAAAAAAPA_/cca=MTE1NTAjTllNMjo0OTgy/bn=89619/clickenc=https://www.yescartahcp.com/2l-large-b-cell-lymphoma/efficacy?utm_source=relevate-health&utm_medium=banner&utm_campaign=yescarta_lbcl_branded&utm_content=key_account_messaging_us_yes_00251&dclid=CjkKEQiAnpy9BhDCqv_QpujJ3IABEiQA69k0-zNGsL_7of_lQqAmOGboYlBAwd_d9OHZYy4RY3LFOfzw_wcB,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Click,Desktop,Yescarta,1254757841,,,,,,,,,,,
7555,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,IbzzNfjOPgiJWvHbBfLOamOUkOPExijnmRRXyBLxflZqXufuzxsSsAUkbUIzFTIysOZlFbjKLjMVoAMOMiHzOHsRkfxEKAdkWtktsXAyMkDVpovAlwxIJAUZu,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7556,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7557,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,ySbrAycJAbQKqcIeakFrsVTHdsfckTIWWjQbpmMxfdcJzixRirdOTbZEZgLXOVUULcUGJyZKChFKSsqWfOtnUeoNIcKJbRYjrmvCXXctQrKlSlNghUduYtVr,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7558,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7559,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,bVuSMfNqPvCOSVKWHowqBMpFYatCKQJgRQcwUtLyEjYosAfWTgrmeoJrZYwGymUajxMTOWfFcyWDqXOVXMOauQhHjHjUlpMBRDRRlVohpSyyttniwSdkydeomnx,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7560,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,bVuSMfNqPvCOSVKWHowqBMpFYatCKQJgRQcwUtLyEjYosAfWTgrmeoJrZYwGymUajxMTOWfFcyWDqXOVXMOauQhHjHjUlpMBRDRRlVohpSyyttniwSdkydeomnx,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7561,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,ySbrAycJAbQKqcIeakFrsVTHdsfckTIWWjQbpmMxfdcJzixRirdOTbZEZgLXOVUULcUGJyZKChFKSsqWfOtnUeoNIcKJbRYjrmvCXXctQrKlSlNghUduYtVr,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7562,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7563,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,RrlTNEhPxVBjrPuPYQCzEEthiynIQVMWpZkWFQRPezrfSZfNIuJqpCGpVLcqZlfFXCCYPcCRzLZqMuWvLQoroNSprGNasjsZFHAxoAoBOGKKTxfcILdEdf,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7564,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7565,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,09/02/25,ONCOLOGY,DLBCL,,,rtYnXVcSktXJJfmNlszurFWZJmBXSiBQUJPuQcbXvkOhtHIqOSRpwzAdVIPVpTmxrqjFdpwJEaFTJYEPSqgolavyQcwSvCJCXMXfjrfTfOEUZdWOJeO,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7566,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,rtYnXVcSktXJJfmNlszurFWZJmBXSiBQUJPuQcbXvkOhtHIqOSRpwzAdVIPVpTmxrqjFdpwJEaFTJYEPSqgolavyQcwSvCJCXMXfjrfTfOEUZdWOJeO,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7567,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7568,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,RlPfpDczawrMmrwvoarCTLaIYhRjJkZJLfJdPWZYdsjNTOzWDVbthjqkOIikFYboUZJsnBtvnKJGEwskzZKArcHDqpkuLjubtjJzfwlqgISUIYxXYWvirufac,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7569,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,RrlTNEhPxVBjrPuPYQCzEEthiynIQVMWpZkWFQRPezrfSZfNIuJqpCGpVLcqZlfFXCCYPcCRzLZqMuWvLQoroNSprGNasjsZFHAxoAoBOGKKTxfcILdEdf,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7570,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7571,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7572,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,FMxOqBYmpNgeUlNFYGHMWslNgexaKPJFxecXWulkzcPtpePyLnvUBWQsDHcoVOcFLRQMbxlgRNlKNdYATAkukZbSWDYeIUEcnwKVAxRnnZVQsfINKxjSKAA,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7573,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7574,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7575,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,rtYnXVcSktXJJfmNlszurFWZJmBXSiBQUJPuQcbXvkOhtHIqOSRpwzAdVIPVpTmxrqjFdpwJEaFTJYEPSqgolavyQcwSvCJCXMXfjrfTfOEUZdWOJeO,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7576,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
7577,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7578,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,10/02/25,ONCOLOGY,DLBCL,,,FMxOqBYmpNgeUlNFYGHMWslNgexaKPJFxecXWulkzcPtpePyLnvUBWQsDHcoVOcFLRQMbxlgRNlKNdYATAkukZbSWDYeIUEcnwKVAxRnnZVQsfINKxjSKAA,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7579,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,ySbrAycJAbQKqcIeakFrsVTHdsfckTIWWjQbpmMxfdcJzixRirdOTbZEZgLXOVUULcUGJyZKChFKSsqWfOtnUeoNIcKJbRYjrmvCXXctQrKlSlNghUduYtVr,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7580,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,zbQINvmOaMeTxVFgfyAZSBtQFNnUQyDVHahVUKWJOYTOnuMmwqRNdYCQolJueuKMYVrWZmlpdevqzvbNPpwfeHkHepgzMqffkzsNRslixrdMrTznctPpbfIgqXVev,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7581,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,rtYnXVcSktXJJfmNlszurFWZJmBXSiBQUJPuQcbXvkOhtHIqOSRpwzAdVIPVpTmxrqjFdpwJEaFTJYEPSqgolavyQcwSvCJCXMXfjrfTfOEUZdWOJeO,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7582,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,IbzzNfjOPgiJWvHbBfLOamOUkOPExijnmRRXyBLxflZqXufuzxsSsAUkbUIzFTIysOZlFbjKLjMVoAMOMiHzOHsRkfxEKAdkWtktsXAyMkDVpovAlwxIJAUZu,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7583,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,RlPfpDczawrMmrwvoarCTLaIYhRjJkZJLfJdPWZYdsjNTOzWDVbthjqkOIikFYboUZJsnBtvnKJGEwskzZKArcHDqpkuLjubtjJzfwlqgISUIYxXYWvirufac,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7584,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,RlPfpDczawrMmrwvoarCTLaIYhRjJkZJLfJdPWZYdsjNTOzWDVbthjqkOIikFYboUZJsnBtvnKJGEwskzZKArcHDqpkuLjubtjJzfwlqgISUIYxXYWvirufac,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7585,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,RrlTNEhPxVBjrPuPYQCzEEthiynIQVMWpZkWFQRPezrfSZfNIuJqpCGpVLcqZlfFXCCYPcCRzLZqMuWvLQoroNSprGNasjsZFHAxoAoBOGKKTxfcILdEdf,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7586,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,bVuSMfNqPvCOSVKWHowqBMpFYatCKQJgRQcwUtLyEjYosAfWTgrmeoJrZYwGymUajxMTOWfFcyWDqXOVXMOauQhHjHjUlpMBRDRRlVohpSyyttniwSdkydeomnx,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7587,YESCARTA,Whole-Stack,DISPLAY,2433,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,RrlTNEhPxVBjrPuPYQCzEEthiynIQVMWpZkWFQRPezrfSZfNIuJqpCGpVLcqZlfFXCCYPcCRzLZqMuWvLQoroNSprGNasjsZFHAxoAoBOGKKTxfcILdEdf,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7588,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,IbzzNfjOPgiJWvHbBfLOamOUkOPExijnmRRXyBLxflZqXufuzxsSsAUkbUIzFTIysOZlFbjKLjMVoAMOMiHzOHsRkfxEKAdkWtktsXAyMkDVpovAlwxIJAUZu,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7589,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,rtYnXVcSktXJJfmNlszurFWZJmBXSiBQUJPuQcbXvkOhtHIqOSRpwzAdVIPVpTmxrqjFdpwJEaFTJYEPSqgolavyQcwSvCJCXMXfjrfTfOEUZdWOJeO,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7590,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,FVATYdCwpnRayWophzltQtiyVPimmSiIySkwepxKOXswLctmkZZnyCqjtiwgfOmDdNzNmJFqryGteGMboFPXeXenPTPQTwPQtfSgdFtaEuUChBZiXagvE,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7591,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,bVuSMfNqPvCOSVKWHowqBMpFYatCKQJgRQcwUtLyEjYosAfWTgrmeoJrZYwGymUajxMTOWfFcyWDqXOVXMOauQhHjHjUlpMBRDRRlVohpSyyttniwSdkydeomnx,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7592,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,11/02/25,ONCOLOGY,DLBCL,,,VsdtdEBWTFAGzrPaVQcmfEGXGashsvfMAwusKhsRRhpJLQpEtPFRBEdNDNZaWOfgIqYysWlKfzGuvlXiszXZIZpTzghfcMnUAierUsywXldOxTRMYmSd,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7593,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,12/02/25,ONCOLOGY,DLBCL,,,VsdtdEBWTFAGzrPaVQcmfEGXGashsvfMAwusKhsRRhpJLQpEtPFRBEdNDNZaWOfgIqYysWlKfzGuvlXiszXZIZpTzghfcMnUAierUsywXldOxTRMYmSd,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7594,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,12/02/25,ONCOLOGY,DLBCL,,,IbzzNfjOPgiJWvHbBfLOamOUkOPExijnmRRXyBLxflZqXufuzxsSsAUkbUIzFTIysOZlFbjKLjMVoAMOMiHzOHsRkfxEKAdkWtktsXAyMkDVpovAlwxIJAUZu,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7595,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,12/02/25,ONCOLOGY,DLBCL,,,bVuSMfNqPvCOSVKWHowqBMpFYatCKQJgRQcwUtLyEjYosAfWTgrmeoJrZYwGymUajxMTOWfFcyWDqXOVXMOauQhHjHjUlpMBRDRRlVohpSyyttniwSdkydeomnx,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7596,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,12/02/25,ONCOLOGY,DLBCL,,,IbzzNfjOPgiJWvHbBfLOamOUkOPExijnmRRXyBLxflZqXufuzxsSsAUkbUIzFTIysOZlFbjKLjMVoAMOMiHzOHsRkfxEKAdkWtktsXAyMkDVpovAlwxIJAUZu,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7597,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,13/02/25,ONCOLOGY,DLBCL,,,RlPfpDczawrMmrwvoarCTLaIYhRjJkZJLfJdPWZYdsjNTOzWDVbthjqkOIikFYboUZJsnBtvnKJGEwskzZKArcHDqpkuLjubtjJzfwlqgISUIYxXYWvirufac,,,MOBILE,YES-00770,44203,smoyer@example.com,1,Display,Impression,Mobile,Yescarta,1254757841,,,,,,,,,,,
7598,YESCARTA,Whole-Stack,DISPLAY,2432,,During LightCyan,IMPRESSION,13/02/25,ONCOLOGY,DLBCL,,,IbzzNfjOPgiJWvHbBfLOamOUkOPExijnmRRXyBLxflZqXufuzxsSsAUkbUIzFTIysOZlFbjKLjMVoAMOMiHzOHsRkfxEKAdkWtktsXAyMkDVpovAlwxIJAUZu,,,DESKTOP,YES-00770,44203,smoyer@example.com,1,Display,Impression,Desktop,Yescarta,1254757841,,,,,,,,,,,
